comment,Emotion,Score,Mapped_Emotion
Everything about this film is exceptional. The acting and the camera work are fantastic. I especially love the original score that Ennio Morricone composed for this film. It is phenomenal.,1,0.8917095065116882,joy
the bad one literally jumped to death so bravely,2,0.8316732048988342,love
The best scene in the greatest film ever made ..end of .Compare to the crap made for teenagers these days .,1,0.7623821496963501,joy
"<a href=""https://www.youtube.com/watch?v=XP9cfQx2OZY&amp;t=4m58s"">4:58</a> If they had added about one more hour to this part of the &quot;Final Shoot Out&quot; scene, the movie goers would still be there watching!",2,0.5467097163200378,love
One of the greatest westerns ever! Great cinematography and great music⭐⭐⭐⭐,1,0.7595548629760742,joy
"I love how Blondie is just toying with both Tuco and Angel Eyes.  He could have easily shot both Tuco and Angel Eyes when they were both getting into their positions.  And he knew that Tuco&#39;s gun was empty so he only had Angel Eyes as his lone target.  But he let it all play out and Tuco shot at Angel Eyes so he knew he could still trust Tuco.  Blondie was holding all the cards and the other two didn&#39;t even know it.  Like from Sun Tsu&#39;s Art of War, a battle is won before it&#39;s even fought.",2,0.9427144527435303,love
Hello everyone<br>For me one of the best films of all time. Thanks very much.<br>Best regards<br>Raphael Wellig,1,0.733147144317627,joy
"As much as i adore this movie, my only criticism is on its ending but even then, such a freaking banger of a film.",2,0.8360657691955566,love
"ВОТ ТАК БЫ СТАЛИ ВЫ<br>УКРАИНА, РОССИЯ И ШТАТЫ.. МОЖЕТ БЫ ОБОШЛИСЬ БЕЗ ЛОПАТЫ",1,0.546359121799469,joy
SİZ NECƏ DÜŞÜNÜRSÜZ ŞƏRHCİIƏR Bİ SON İLLƏRDƏ İNSANIAR AĞILLANIB YOXSA AĞILDAN BAŞQA ALLAH BİZƏ HƏR ŞEY VERİB.😊,0,0.5429990887641907,sadness
Cena mais tensa da história do cinema <br>Masterpiece,1,0.6154110431671143,joy
Brilliant actors.,2,0.4797818064689636,love
فلم  اسطورة  جود جود,1,0.5772743225097656,joy
اجمل  لحظة   ضرب  الرصاص,1,0.5772743225097656,joy
"At <a href=""https://www.youtube.com/watch?v=XP9cfQx2OZY&amp;t=7m20s"">7:20</a> , did you notice one of the guy hasn&#39;t nail on the middle finger? 😮",2,0.3991328179836273,love
"<a href=""https://www.youtube.com/watch?v=XP9cfQx2OZY&amp;t=3m00s"">3:00</a> - <a href=""https://www.youtube.com/watch?v=XP9cfQx2OZY&amp;t=7m30s"">7:30</a>. One of the best and most suspense sequences of any film!",1,0.4857081472873688,joy
"One of the greatest sequences of suspense ever made. The editing, the cinematography, the acting without words and Marricones score. Just and epic piece of art.",1,0.7383987307548523,joy
love this end for ever,2,0.8576988577842712,love
we are going to have to earn it....most manly words said.,2,0.9016128778457642,love
My 3 favorite badasses,2,0.9460069537162781,love
Nothing can Clint eastwood..this film is one in a lifetime made...it has fabulous location..good actors and best of all..classic background music...,1,0.8966538906097412,joy
My fav movie of all time,1,0.3536142110824585,joy
Never noticed Angel Eyes gun is a percussion cap but he has a belt loaded with bullets.,2,0.6186293363571167,love
"50+ years later, how great this was! Eli Wallach was a superb actor. Luv Lee Van Cleef as well!!!!!<br>Need MOrE of this in cinema, now a days !",1,0.6551616787910461,joy
Timeless!,1,0.3795512616634369,joy
"Angel eye did a great mistake here...If tuco started digging on Arch Stanton....That means Blondie must have told the name as Arch stanton... And if there was no money in it then it implies that Bill carson must have said about the grave with money to be around grave of Arch stanton... If I were Angel eyes, I would kill Tuco and blondie and start searching graves around that of Arch stanton.",2,0.7575140595436096,love
White rock,4,0.30228641629219055,fear
Ha ha 😂,1,0.4137561619281769,joy
Ennio Morricone hat es geschafft in seiner Musik den Atem des Schicksals einzufangen. Es hebt dich in den Himmel oder bricht dir das Herz.,2,0.418923556804657,love
Great actors. 😂,1,0.56418377161026,joy
The job.,2,0.5221049189567566,love
Is the Best Western dual all time.,1,0.7852475047111511,joy
The existence of beauty will always part the ocean of mediocrity.  Carry this torch forward please.,2,0.4420996904373169,love
deze vind ik reuze goed!,0,0.5713105201721191,sadness
"<a href=""https://www.youtube.com/watch?v=XP9cfQx2OZY&amp;t=6m48s"">6:48</a> Angel Eyes <b>should have</b> caught that slight, slight nod Blondie gives Tuco.",2,0.6297652721405029,love
Lee Van Cleef. Made for the role. The only man the man with no name could see as an equal.,2,0.5377392768859863,love
"Pura fantasía y pura mierda, en las películas de Cowboy, siempre el puta Americano es el bueno de y el fuerte frente a cientos de Espanos....<br>Hollywood es la CIA..",1,0.6268374919891357,joy
"Tuco just about gets hit in the head by Angel Eye&#39;s shovel throw!  Something else, when Tuco is standing on the cross with his head in the noos, sometimes the knot is low to his neck and sometimes it is high enough to see light below it and above his head! Guess they made numerous &#39;takes&#39;. Maybe he lost his footing a couple times? Anyway, just stuff you notice after watching the movie so many times. GREAT MOVIE!",2,0.6018657088279724,love
"Maestro Clint Eastwood <br><a href=""https://youtu.be/0zHsLcfjnOw"">https://youtu.be/0zHsLcfjnOw</a>",1,0.4211706817150116,joy
Imposible igualar del mismo calibre. ACTORAZOS.,2,0.5472915768623352,love
maestro!!!,1,0.4155285358428955,joy
"The entire country is being torn apart by civil war, yet these three men couldn&#39;t care less.  It&#39;s all about the gold, and all the roads they&#39;ve traveled have led to this. One final standoff, with only the dead to bear witness.<br><br>Man, they don&#39;t make movies like they used to, do they?",2,0.8448672890663147,love
some of the best films. Shame cant make like we used to.,2,0.49043577909469604,love
"The Father, The Son and The Holy Spiri - except none need guns, eh ?",2,0.8636704087257385,love
"Sem somdra de duvidas ,um dos maiores atores faroeste  que ja vi ,sou van incondicional  dele .",2,0.4538094997406006,love
Blonde😂,2,0.40193936228752136,love
This film was pure genius,2,0.5878896713256836,love
احل واجمل  واروع فلم اكشن,1,0.6103625297546387,joy
"I&#39;m sure this is a common message, but I sure do wish I could tell my dad how much I like this movie!",2,0.7655053734779358,love
"<a href=""https://www.youtube.com/watch?v=XP9cfQx2OZY&amp;t=7m10s"">7:10</a> pov a pedophile pitbull and Chinese restaurant owner when there’s a child on the road",2,0.40920573472976685,love
An Action Movie. Awesome.,1,0.3308609127998352,joy
best end scene ever.,1,0.7383574843406677,joy
"$5,000 is a Lot of Money!!!",1,0.43471822142601013,joy
Неужели этом прекрасном в мире нельзя жить по человечески.сколько ещё жертв нужно чтобы успокоились 🤔,1,0.4526655673980713,joy
This music famouse still now,1,0.7291315197944641,joy
👍,2,0.40193936228752136,love
Tuco🔥,2,0.40193936228752136,love
Aroldo me gusta,2,0.910486102104187,love
La recuerdo fue mi favorita,2,0.9636874198913574,love
كنا نخلص درسه بسرعه من أجل اتابع هاي الأفلام الكابوي انها رائعه,1,0.5273747444152832,joy
Шедевр.,2,0.4856931269168854,love
Taek,1,0.32001441717147827,joy
❤❤❤super,2,0.40193936228752136,love
Eli Wallach should’ve got an Oscar for acting Hands Down. “Maybe these idiots will find somewhere else to fight.” Tuco 💯 😅,2,0.6781916618347168,love
