comment,Emotion,Score,Mapped_Emotion
"Loved the documentary, but hate this trailer! &quot;Grief becomes strength&quot;? That&#39;s clearly not what the filmmaker is saying at all! The tooth-aching sugar-coating in the trailer really demeans a poignant and beautifully made film. It&#39;s dark, dramatic and fascinating - doesn&#39;t need to be made palatable.",1,0.5837298631668091,joy
Calling someone who is clinically depressed and commits suicide &quot;selfish&quot; is tantamount to calling someone who is gay &quot;perverted&quot;.<br>Only some people here will get why this is wrong. The others (mainly the religious folk) will be like &quot;duh!&quot;,0,0.877902626991272,sadness
"This just brought tears to my eyes. My best friend killed herself in April, I can&#39;t relate",2,0.8237531781196594,love
"Looks like an interesting story, but there&#39;s a worrying lack of diversity in the casting. Not good enough, Netflix.",1,0.8271543979644775,joy
"This should hopefully makeup for the mockery and excuse for suicide awareness that was &#39;13 Reasons Why&#39;, which was basically a YA-rendition of a very serious and currently taboo subject.<br><br>This looks like the type of content people should be viewing, if they really want to understand and &#39;feel&#39; the importance of mental health, and the absolute sense of hopelessness you can feel, despite having the best things in the world. Which, obviously in this man&#39;s case, was his daughters.<br><br>This documentary looks incredibly profound.",1,0.5731236338615417,joy
This hits close to home. When I was in high school my uncle committed suicide and left his wife and eight children. Powerful and sad.,2,0.36762624979019165,love
Did they really catch that rainbow caise thats amazing,2,0.9325710535049438,love
I&#39;m crying. Reminds me of when I was in that place,0,0.3712824881076813,sadness
it is selfish but you don&#39;t know how much deep depression can eat you until you fall in it yourself..... and to seek out for others and be ignored just piles on top of it. especially those closest to you it&#39;s gotta sting.,0,0.758497416973114,sadness
Pass.,2,0.37160152196884155,love
Put. the dick. Down.,0,0.5673762559890747,sadness
"I&#39;m sorry but anyone who commits suicide and leaves a young family behind is one selfish person no matter what they going through , the after affect on the family is far bigger.",0,0.8429318070411682,sadness
basura de drama...,1,0.4889126718044281,joy
"Jesus fucking Christ. If anyone still has faith in humanity, do yourself a favour and get out of the comments section now!",2,0.7580552697181702,love
Looks so interesting,1,0.7341867089271545,joy
"Know your limitations. I have one kid and I&#39;m stopping at one. I want to maximize my love and resources on to one hopefully productive member of society. There is way less at stake this way. My Fathers family had nine children and raised them in poverty. They aren&#39;t well adjusted. My mothers family had 14 rich little assholes, also not very well adjusted. I myself am the youngest of three. We were poor but we turned out ok. I know my limitations emotionally and fiscally, one kid is enough.",2,0.6802643537521362,love
crying porn,2,0.3627004325389862,love
Another epicness for october,4,0.4295194149017334,fear
Looks amazing,2,0.6481763124465942,love
The song in the beginning is from the movie Victoria if anyone is looking for it.  Its on the soundtrack,1,0.47212082147598267,joy
Nice,2,0.5349014401435852,love
It&#39;s too sad for me!!! 😞😭,0,0.6766158938407898,sadness
What&#39;s matter with you? netflix,2,0.8019368052482605,love
Selfish piece of shit,2,0.6697009801864624,love
Netflix has amazing documentaries,1,0.5930169224739075,joy
